user_id,age,location
100858,34.0,"dayton, texas, usa"
105706,27.0,"raanana, israel"
181344,34.0,"everett, washington, usa"
251070,39.0,"lincoln, nebraska, usa"
85737,24.0,"jefferson city, missouri, usa"
168172,36.0,"park forest, illinois, usa"
233652,40.0,"orleans, ontario, canada"
230317,18.0,"hamilton, ontario, canada"
31817,44.0,"winnipeg, manitoba, canada"
33094,26.0,"seattle, washington, usa"
84829,34.0,"west barnstable, massachusetts, usa"
108638,34.0,"ottawa, ontario, canada"
111938,34.0,"waterloo, ontario, canada"
162377,21.0,"kent, washington, usa"
186983,34.0,"stillwater, oklahoma, usa"
232267,29.0,"denver, colorado, usa"
252328,27.0,"glendalough, western australia, australia"
7893,44.0,"sault ste marie, ontario, canada"
11181,34.0,"reno, nevada, usa"
17403,34.0,"chandler, arizona, usa"
23607,34.0,"waretown, new jersey, usa"
79745,34.0,"chicago, illinois, usa"
98427,13.0,"seattle, washington, usa"
106352,35.0,"alexandria, virginia, usa"
106948,31.0,"evanston, illinois, usa"
118144,45.0,"santa monica, california, usa"
130826,27.0,"milton, vermont, usa"
183855,45.0,"st louis, missouri, usa"
197356,36.0,"langley, british columbia, canada"
212731,34.0,"rosharon, texas, usa"
6125,34.0,"boca raton, florida, usa"
6768,35.0,"cahokia, illinois, usa"
13649,62.0,"sierra vista, arizona, usa"
26617,34.0,"cambridge springs, pennsylvania, usa"
33598,34.0,"edmond, oklahoma, usa"
35142,40.0,"eustis, florida, usa"
40253,34.0,"boca raton, florida, usa"
43298,32.0,"edmond, oklahoma, usa"
64986,34.0,belize
68122,54.0,"tavares, florida, usa"
70951,49.0,"marion, indiana, usa"
95129,34.0,"calgary, alberta, canada"
117145,29.0,"irvine, california, usa"
123281,45.0,"murphysboro, illinois, usa"
127326,34.0,"kenner, louisiana, usa"
140256,51.0,"evanston, illinois, usa"
164418,26.0,"joppa, maryland, usa"
169231,34.0,"gretna, louisiana, usa"
170201,34.0,"jacksonville, florida, usa"
178173,34.0,"mukilteo, usa"
179554,34.0,"tucson, arizona, usa"
181614,34.0,"los angeles, california, usa"
200646,49.0,"portales, new mexico, usa"
202534,34.0,"kamloops, british columbia, canada"
214984,35.0,"sikeston, missouri, usa"
216619,18.0,"herkimer, new york, usa"
218732,34.0,"mountain view, arkansas, usa"
224331,32.0,"mebane, north carolina, usa"
248735,72.0,"bristow, oklahoma, usa"
257672,34.0,"chalmette, louisiana, usa"
268699,34.0,"crescent city, california, usa"
32805,48.0,"richmond, texas, usa"
71855,20.0,"muncie, indiana, usa"
80644,34.0,"springfield, usa"
89058,34.0,"americus, georgia, usa"
128593,17.0,"iowa city, iowa, usa"
134325,34.0,"chesapeake, virginia, usa"
156515,67.0,"long beach, california, usa"
194747,34.0,"lake charles, louisiana, usa"
201706,37.0,"yuma, arizona, usa"
47813,67.0,"st louis, missouri, usa"
178089,67.0,"lowry city, missouri, usa"
199512,37.0,"amsterdam, usa"
59247,34.0,"scottsdale, arizona, usa"
172080,15.0,"los angeles, california, usa"
30154,19.0,"jackson, michigan, usa"
129833,18.0,"bradford, pennsylvania, usa"
229627,16.0,"coppell, texas, usa"
244866,16.0,"visalia, california, usa"
53981,26.0,"portland, oregon, usa"
192500,51.0,"victoria, british columbia, canada"
211694,60.0,"brookvale, new south wales, australia"
271143,15.0,"fairfax station, virginia, usa"
35562,34.0,"brantford, ontario, canada"
58821,34.0,"edmonton, alberta, canada"
87977,34.0,"thunder bay, ontario, canada"
169816,34.0,"watertown, new york, usa"
220309,50.0,"prince george, british columbia, canada"
21203,30.0,"leeds, west yorkshire, united kingdom"
96363,36.0,"exeter, england, united kingdom"
167403,31.0,"brisbane, queensland, australia"
171763,34.0,"north vancouver, british columbia, canada"
5757,37.0,"zarautz, gipuzkoa, spain"
90862,30.0,"barcelona, catalunya, spain"
34703,34.0,"madrid, spain"
94699,34.0,"atlanta, georgia, usa"
162329,34.0,"dawsonville, georgia, usa"
166761,42.0,"box hill, victoria, australia"
197135,61.0,"ester, usa"
211260,34.0,"norwich, norfolk, united kingdom"
235746,31.0,"brookings, south dakota, usa"
25872,25.0,"dallas, texas, usa"
221995,16.0,"copenhagen, denmark"
265686,34.0,"irving, texas, usa"
267923,34.0,"allen, kansas, usa"
183618,34.0,"pearland, texas, usa"
61521,43.0,"sewickley, pennsylvania, usa"
165139,26.0,"haarlem, noordholland, netherlands"
50714,14.0,"sacramento, california, usa"
234001,34.0,"orleans, ontario, canada"
108209,34.0,"baton rouge, louisiana, usa"
31468,33.0,"yorktown, virginia, usa"
134509,35.0,"baden, aargau, switzerland"
5775,34.0,"melbourne, florida, usa"
65445,55.0,"flagstaff, arizona, usa"
5777,34.0,"the san francisco bay area, california, usa"
96473,34.0,"tbingen, badenwrttemberg, germany"
243141,7.0,"zeeland, michigan, usa"
125272,26.0,"ingleside, illinois, usa"
25751,14.0,"st paul, minnesota, usa"
148560,26.0,"wheelersburg, ohio, usa"
5788,30.0,"crewe, england, united kingdom"
196445,64.0,"muscat, mina al fahal, oman"
204702,26.0,"columbia, missouri, usa"
101704,32.0,"innsbruck, tirol, austria"
125194,22.0,"trier, rheinlandpfalz, germany"
257360,29.0,"hannover, niedersachsen, germany"
5809,34.0,"margate, new jersey, usa"
17613,44.0,"cincinnati, ohio, usa"
118752,34.0,"edinboro, pennsylvania, usa"
157408,34.0,"gillette, wyoming, usa"
278520,34.0,"princetonbythesea, california, usa"
134687,34.0,"glendale, california, usa"
228148,34.0,"charleston, south carolina, usa"
55681,38.0,"manistee, michigan, usa"
5816,19.0,"rennes, bretagne, france"
43008,27.0,"toulouse, hautegaronne, france"
155585,51.0,"malakoff, ile de france, france"
5817,34.0,"kansas city, kansas, usa"
211808,34.0,"west grove, pennsylvania, usa"
5821,36.0,"bilbao, bizkaia, spain"
84423,19.0,"valencia, spain"
5831,43.0,"apple valley, minnesota, usa"
207821,43.0,"apple valley, minnesota, usa"
10978,34.0,"berlin, germany"
140556,24.0,"koblenz, rheinlandpfalz, germany"
179064,26.0,"bochum, nordrheinwestfalen, germany"
45148,28.0,"hamburg, germany"
35640,26.0," gelsenkirchen, nordrheinwestfalen, germany"
108425,24.0,"essen, nordrheinwestfalen, germany"
17792,40.0,"geltendorf, bayern, germany"
137319,28.0,"oldenburg, niedersachsen, germany"
140820,33.0,"erlangen, bayern, germany"
228854,55.0,"much, nordrheinwestfalen, germany"
38555,28.0,"wiesbaden, hessen, germany"
58076,32.0,"zug, switzerland"
171942,42.0,"jena, thueringen, germany"
239761,32.0,"neukirch, sachsen, germany"
156424,22.0,"bayreuth, bayern, germany"
79019,28.0,"freiburg, baden, germany"
35449,34.0,"knigswinter, nordrheinwestfalen, germany"
50275,45.0,"bochum, nordrheinwestfalen, germany"
64417,34.0,"goslar, niedersachsen, germany"
77495,25.0,"leipzig, sachsen, germany"
113643,25.0,"zurich, usa"
148617,31.0,"stuttgart, badenwuerttemberg, germany"
195252,33.0,"bonn, nordrheinwestfalen, germany"
202947,20.0,"lemgo, nordrheinwestfalen, germany"
222607,31.0,"hamburg, germany"
246794,34.0,"landsberg am lech, bayern, germany"
247108,14.0,"krefeld, nordrheinwestfalen, germany"
84343,34.0,"zrich, switzerland"
114793,34.0,"toronto, ontario, canada"
169977,34.0,"seattle, washington, usa"
266727,34.0,"eugene, oregon, usa"
9724,34.0,"harrisburg, pennsylvania, usa"
199245,34.0,"portland, usa"
5860,41.0,"sparta, illinois, usa"
16499,34.0,"walnut, california, usa"
45216,17.0,"la puente, california, usa"
104885,18.0,"west covina, california, usa"
122040,18.0,"azusa, california, usa"
146652,17.0,"upland, california, usa"
179583,18.0,"whittier, california, usa"
181123,17.0,"la puente, california, usa"
224772,17.0,"west covina, california, usa"
244905,18.0,"la puente, california, usa"
248151,45.0,"wichita, kansas, usa"
259825,18.0,"walnut, california, usa"
166334,58.0,"portland, oregon, usa"
225214,34.0,"st louis, missouri, usa"
5882,34.0,"vancouver, british columbia, canada"
16266,34.0,"calgary, alberta, canada"
32886,24.0,"sinking springs, pennsylvania, usa"
209410,34.0,"toms river, new jersey, usa"
231663,32.0,"london, chiswickl, united kingdom"
262549,35.0,"tampa, florida, usa"
5887,21.0,guatemala
198191,24.0,"ciudad de guatemala, guatemala"
5896,34.0,"santa clarita, california, usa"
55526,34.0,"knoxville, tennessee, usa"
42591,34.0,"hudson, massachusetts, usa"
64872,40.0,"durham, north carolina, usa"
182834,19.0,"espoo, etelsuomen lni, finland"
5988,49.0,"grand prairie, texas, usa"
73670,77.0,"leetsdale, pennsylvania, usa"
92157,67.0,"mena, arkansas, usa"
95446,57.0,"west mifflin, pennsylvania, usa"
269303,34.0,"seattle, washington, usa"
188348,34.0,"augsburg, bayern, germany"
85316,51.0,"gtersloh, nordrheinwestfalen, germany"
224038,25.0,"berlin, germany"
166689,40.0,"freiburg, badenwuerttemberg, germany"
202794,34.0,"speyer, rheinlandpfalz, germany"
262535,34.0,"rheinfelden, badenwuerttemberg, germany"
53434,34.0,"duisburg, nordrheinwestfalen, germany"
72364,34.0,"kln/cologne, nordrheinwestfalen, germany"
191736,31.0,"eisenach, thueringen, germany"
8344,35.0,"hamburg, germany"
75986,40.0,"erlangen, bayern, germany"
181279,34.0,"karlsruhe, badenwuerttemberg, germany"
202595,34.0,"stuttgart, badenwrttemberg, germany"
38872,35.0,"bonn, nordrheinwestfalen, germany"
72771,44.0,"freiburg, badenwuerttemberg, germany"
174479,21.0,"zahna, sachsenanhalt, germany"
247486,34.0,"ulm, badenwuerttemberg, germany"
64599,22.0,"cologne, nordrheinwestfalen, germany"
83600,32.0,"glcksstadt, schleswigholstein, germany"
91994,34.0,"vaals, limburg, netherlands"
110818,33.0,"frth, bavaria, germany"
124725,34.0,"kassel, hessen, germany"
165457,32.0,"hamburg, germany"
243612,16.0,"haag, bayern, germany"
236790,34.0,"gnzburg, bayern, germany"
88863,58.0,"centralia, washington, usa"
67708,34.0,"guelph, ontario, canada"
182203,34.0,"newark, california, usa"
29576,34.0,"san pedro, california, usa"
37945,26.0,"bogota, colombia"
56235,80.0,"merced, california, afghanistan"
111147,23.0,"brandon, manitoba, canada"
225714,27.0,"new york city, new york, usa"
270628,56.0,"port alberni, british columbia, canada"
136965,48.0,"houston, texas, usa"
145055,34.0,"richmond, british columbia, canada"
156477,34.0,"gilbert, iowa, usa"
18321,34.0,"grayslake, illinois, usa"
31579,34.0,"austin, texas, usa"
54610,34.0,"sykesville, maryland, usa"
57804,41.0,"downers grove, illinois, usa"
97281,34.0,"indianapolis, indiana, usa"
98150,31.0,"san pedro, california, usa"
117767,34.0,"whitehouse sta, new jersey, usa"
138322,34.0,"dearborn, michigan, usa"
141815,34.0,"conway springs, kansas, usa"
145869,34.0,"lyons, usa"
153642,51.0,"canterbury, england, united kingdom"
166865,49.0,"rochester, new hampshire, usa"
170375,34.0,"waterloo, illinois, usa"
174281,34.0,"los angeles, california, usa"
181207,34.0,"bedford, new hampshire, usa"
181975,38.0,"hamilton, ontario, canada"
182418,51.0,"eclectia, california, usa"
193925,31.0,"boise, idaho, usa"
208519,27.0,"dayton, washington, usa"
213206,34.0,"chatanooga, tennessee, usa"
215185,34.0,"tinley park, illinois, usa"
217372,54.0,"st petersburg, florida, usa"
81458,34.0,"aldergrove, british columbia, canada"
97409,54.0,"stockbridge, georgia, usa"
147492,27.0,"landing, new jersey, usa"
237693,43.0,"albuquerque, usa"
17203,32.0,"jacksonville, florida, usa"
21089,43.0,"bothell, washington, usa"
141834,23.0,"vermillion, south dakota, usa"
162645,27.0,"milwaukee, wisconsin, usa"
217861,34.0,"casa grande, arizona, usa"
225562,34.0,"roseville, california, usa"
253108,15.0,"grass valley, california, usa"
256548,25.0,"los angeles, california, usa"
274959,34.0,"los angeles, california, usa"
21867,57.0,"canaan, new york, usa"
30626,34.0,"toronto, ontario, canada"
31310,28.0,"newport, oregon, usa"
35693,62.0,"hillsboro, oregon, usa"
43917,34.0,"vancouver, british columbia, canada"
52143,34.0,"dorchester, massachusetts, usa"
55742,34.0,"forest falls, california, usa"
66740,34.0,"leander, texas, usa"
131069,25.0,"cambridge, massachusetts, usa"
167788,25.0,"san francisco, california, usa"
213845,38.0,"clovis, california, usa"
225316,34.0,"louisville, kentucky, usa"
243533,34.0,"metairie, louisiana, usa"
250439,27.0,"toronto, ontario, canada"
252468,34.0,"parkville, maryland, usa"
272456,26.0,"boston, massachusetts, usa"
188072,34.0,"vienna, austria"
133192,34.0,"cambridge, cambridgeshire, united kingdom"
38737,31.0,"kingston, ontario, canada"
232544,28.0,"london, england, united kingdom"
238896,34.0,"herten, nordrheinwestfalen, germany"
247273,49.0,"winton, new zealand"
256278,31.0,"perth, western australia, australia"
11617,34.0,"lebanon, pennsylvania, usa"
83275,70.0,"pensacola, florida, usa"
101387,30.0,"bielefeld, nordrheinwestfalen, germany"
104976,39.0,"thermopolis, wyoming, usa"
123367,31.0,"newmarket, new hampshire, usa"
124500,34.0,"wausau, wisconsin, usa"
140988,34.0,"seattle, washington, usa"
142670,58.0,"ottawa, usa"
179067,34.0,"wayland, massachusetts, usa"
182445,34.0,"vancouver, british columbia, canada"
184719,47.0,"commerce twp, michigan, usa"
204631,39.0,"moose, wyoming, usa"
231069,34.0,"fredericton, new brunswick, canada"
233695,34.0,"calgary, alberta, canada"
241787,34.0,"ft myers, florida, usa"
255779,34.0,"bristol, england, united kingdom"
258768,34.0,"austin, texas, usa"
278253,49.0,"san antonio, texas, usa"
54527,34.0,"topsham, maine, usa"
60042,34.0,"liberytville, illinois, usa"
69649,34.0,"denver, colorado, usa"
156590,34.0,"alexandria, virginia, usa"
10394,21.0,"beijing, china"
273914,27.0,"hamburg rahlstedt, hamburg, germany"
129818,42.0,"huntington, west virginia, usa"
172949,52.0,"mcminnville, oregon, usa"
205736,28.0,"waco, texas, usa"
28151,34.0,"winthrop, massachusetts, usa"
38010,34.0,"washington, dc, usa"
43471,34.0,"cape coral, florida, usa"
46047,35.0,"sacramento, california, usa"
80737,34.0,"white river junction, vermont, usa"
113912,35.0,"orlando, florida, usa"
130958,34.0,"los angeles, california, usa"
161922,41.0,"leeuwarden, friesland, netherlands"
178337,34.0,"west lebanon, new hampshire, usa"
200817,28.0,"new york, usa"
202572,29.0,"lansdowne, pennsylvania, usa"
227607,30.0,"merida, yucatan, mexico"
274608,34.0,"desoto, kansas, usa"
276414,21.0,"fort lauderdale, florida, usa"
178582,14.0,"napa, california, usa"
208267,15.0,"sewell, new jersey, usa"
233929,34.0,"madera, california, usa"
9838,42.0,"howell, new jersey, usa"
12361,41.0,"austin, texas, usa"
103000,32.0,"greensboro, north carolina, usa"
263821,49.0,"black mountain, north carolina, usa"
80077,34.0,"surrey, british columbia, canada"
278807,66.0,"pollock pines, california, usa"
11387,55.0,"euclid, ohio, usa"
109508,40.0,"santa clara, california, usa"
36788,22.0,"louisville, kentucky, usa"
108397,34.0,"rosamond, california, usa"
158380,29.0,"oeiras lisbon, badajoz, spain"
165295,43.0,"flint, michigan, usa"
179190,34.0,"torrance, california, usa"
180469,25.0,"havelock, usa"
223857,29.0,"greenville, texas, usa"
11287,54.0,"salt lake city, utah, usa"
31272,55.0,"concord, california, usa"
41811,34.0,"nottinghamshire, england, united kingdom"
59675,30.0,"billings, montana, usa"
68708,34.0,"montclair, new jersey, usa"
93563,34.0,"albany, oregon, usa"
106262,30.0,"caldwell, idaho, usa"
125724,34.0,"grant park, illinois, usa"
139611,34.0,"uniontown, pennsylvania, usa"
158969,34.0,"vancouver, usa"
208215,34.0,"memphis, tennessee, usa"
244097,50.0,"stewartstown, pennsylvania, usa"
256675,34.0,"spencerport, new york, usa"
30499,36.0,"plymouth, michigan, usa"
60928,51.0,"stewartstown, pennsylvania, usa"
85683,36.0,"rockville, maryland, usa"
109620,37.0,"kc, missouri, usa"
154996,63.0,"battle ground, washington, usa"
169277,32.0,"romeoville, illinois, usa"
181063,54.0,"fulton, new york, usa"
186323,58.0,"newark, delaware, usa"
135365,33.0,"santa monica, california, usa"
178882,29.0,hong kong
26112,34.0,"geneva, french speaking swiss, switzerland"
54282,50.0,"malvern, england, united kingdom"
56567,55.0,"nelson, south island, new zealand"
68838,34.0,"christchurch, n/z, new zealand"
138132,27.0,"wellington, north island, new zealand"
250766,63.0,"melbourne, victoria, australia"
5920,35.0,"albany, oregon, usa"
202285,55.0,"wellesley, massachusetts, usa"
227501,56.0,"candler, north carolina, usa"
6249,34.0,"el dorado, kansas, usa"
247683,34.0,"st paul, minnesota, usa"
87695,22.0,"champaign, illinois, usa"
49934,26.0,"dewsbury, west yorkshire, united kingdom"
128284,17.0,"louisville, kentucky, usa"
160123,27.0,"kechi, kansas, usa"
26146,29.0,"norwich, england, united kingdom"
265474,34.0,"aberdeen, scotland, united kingdom"
64168,34.0,"kiel, schleswigholstein, germany"
104757,34.0,"wien, austria"
203644,22.0,"karlsruhe, badenwuerttemberg, germany"
266198,34.0,"zaberfeld, badenwuerttemberg, germany"
5904,37.0,"alexandria, virginia, usa"
5905,57.0,"mississauga, ontario, canada"
5911,34.0,"stockach, badenwuerttemberg, germany"
5912,24.0,"lisboa, estremadura, portugal"
68422,27.0,"bracknell, berkshire, united kingdom"
54196,34.0,"new york, usa"
69411,50.0,"victoria, australia"
161978,31.0,"sydney, new south wales, australia"
195005,37.0,"payneham, south australia, australia"
200867,34.0,"east hawthorn, victoria, australia"
204949,34.0,"adelaide, south australia, australia"
211234,34.0,"perth, western australia, australia"
217159,26.0,"canberra, australian capital territory, australia"
5919,34.0,"edmonton, alberta, canada"
40775,15.0,"tallahassee, florida, usa"
15484,30.0,"lindenhurst, new york, usa"
9918,17.0,"las vegas, nevada, usa"
30140,17.0,"portland, oregon, usa"
172031,34.0,"portland, oregon, usa"
256448,34.0,"chatsworth, california, usa"
80039,24.0,"bonn, nordrheinwestfalen, germany"
172202,17.0,"rtr, california, usa"
174486,37.0,"st albert, alberta, canada"
208747,34.0,"walnut creek, california, usa"
136256,13.0,"ionia, michigan, usa"
237234,34.0,"clayton, california, usa"
61520,16.0,"fontana, usa"
177120,13.0,"chippewa falls, wisconsin, usa"
215802,34.0,"santa clarita, california, usa"
250444,19.0,"oconto falls, wisconsin, usa"
52595,34.0,"longmont, colorado, usa"
162445,34.0,"monmouth, usa"
60461,34.0,"philadelphia, pennsylvania, usa"
89036,56.0,"visalia, california, usa"
98550,34.0,"berkeley, california, usa"
111346,42.0,"seattle, washington, usa"
149090,15.0,"napa, california, usa"
211163,34.0,"roswell, georgia, usa"
229928,50.0,"dothan, alabama, usa"
5946,34.0,"fountain valley, california, usa"
5951,48.0,"barcelona, spain"
218596,34.0,"las palmas, espaa"
5955,34.0,"shasta lake, california, usa"
230446,34.0,"frederiksberg, sjlland, denmark"
140250,19.0,"woonsocket, rhode island, usa"
168165,30.0,"sydney, new south wales, australia"
184339,33.0,"mesa, arizona, usa"
104212,40.0,"cedar hill, texas, usa"
216104,34.0,"beverly hills, california, usa"
